콘텐츠ID,콘텐츠분류,제목,타이틀SEO,연관콘텐츠,지번주소,도로명주소,위도,경도,전화번호,성인(개인),성인(단체),청소년(개인),청소년(단체),어린이(개인),어린이(단체),노인(개인),노인(단체),국가유공자,장애인,단체적용인원,관람시간(분),비고
CNTS_000000000018570,관광지,우도보물섬레져,우도보물섬레져,,제주특별자치도 제주시 우도면 연평리 2427-3,제주특별자치도 제주시 우도면 우도해안길 336,33.508338,126.9441293,,,,,,,,,,,,,,
CNTS_000000000018571,관광지,우도현대렌트,우도현대렌트,,제주특별자치도 제주시 우도면 연평리 2427-3,제주특별자치도 제주시 우도면 우도해안길 336,33.508133,126.9439,,,,,,,,,,,,,,
CONT_000000000500294,관광지,살핀오름,살핀오름,,제주특별자치도 제주시 애월읍 광령리 산 183-2,제주특별자치도 제주시 애월읍 광령리 산 183-2,33.367832,126.46191,,,,,,,,,,,,,,
CONT_000000000500369,관광지,소수산봉(족은물뫼),소수산봉(족은물뫼),,제주특별자치도 서귀포시 성산읍 고성리 887,제주특별자치도 서귀포시 성산읍 고성리 887,33.43848759,126.9018207,,,,,,,,,,,,,,
CNTS_200000000009479,관광지,썬플라워의원,썬플라워의원,,제주특별자치도 제주시 한림읍 협재리 2838,제주특별자치도 제주시 한림읍 금능남로 127,33.3760556,126.2441268,,,,,,,,,,,,,,
CNTS_000000000018441,관광지,추자도,추자도,,제주특별자치도 제주시 추자면 추자도,제주특별자치도 제주시 추자면 추자도,33.947014,126.3201,,,,,,,,,,,,,,
CNTS_000000000018504,관광지,마라도등대,마라도등대,,제주특별자치도 서귀포시 대정읍 가파리 642,제주특별자치도 서귀포시 대정읍 가파리 642,33.11671544,126.2695117,,,,,,,,,,,,,,
CNTS_200000000008635,관광지,대유ATV수렵사격랜드,대유ATV수렵사격랜드,,제주특별자치도 서귀포시 상예동 144,제주특별자치도 서귀포시 상예로 381,33.2775412,126.3953648,738-0500,,,,,,,,,,,,,"연중무휴/ ATV 어린이 동승시 추가비용 10,000원 /사격 39,000, 35,000, 70,000/ ATV 30,000, 40,000, 50,000 / 수렵 (임시중단)"
CONT_000000000500047,관광지,"검은덕이(검은데기,금덕오름,검은덕오름,今德)","검은덕이(검은데기,금덕오름,검은덕오름,今德)",,제주특별자치도 제주시 애월읍 소길1길,,33.439953,126.379875,,,,,,,,,,,,,,
CNTS_000000000018866,관광지,우도팔경레져,우도팔경레져,,제주특별자치도 제주시 우도면 연평리 1737-14,제주특별자치도 제주시 우도면 우도해안길 73,33.49299,126.9511,,,,,,,,,,,,,,
CNTS_000000000018456,관광지,화순리 유채꽃길,화순리 유채꽃길,,제주특별자치도 서귀포시 안덕면 화순리 1230-4,제주특별자치도 서귀포시 안덕면 화순리 1230-4,33.25176,126.33404,,,,,,,,,,,,,,
CNTS_000000000018860,관광지,해비치컨트리클럽제주,해비치컨트리클럽제주,,제주특별자치도 서귀포시 남원읍 신흥리 산 30,제주특별자치도 서귀포시 남원읍 원님로 399번길 319,33.342895,126.6494133,,,,,,,,,,,,,,
CONT_000000000500374,관광지,손지오름,손지오름,,제주특별자치도 제주시 구좌읍 종달리 산 52,제주특별자치도 제주시 구좌읍 종달리 산 52,33.456177,126.81989,,,,,,,,,,,,,,
CNTS_000000000019758,관광지,조안베어뮤지엄,조안베어뮤지엄,,제주특별자치도 서귀포시 대포동 1959,제주특별자치도 서귀포시 대포로 113 (대포동),33.2402778,126.4341667,739-1024,"8,000",,"7,000",,"6,000",,,,,,20,40,"연중무휴/도민2,000원 할인(신분증 필참) 36개월 미만 유아 무료입장"
CNTS_000000000018447,관광지,서귀포칠십리시공원,서귀포칠십리시공원,,제주특별자치도 서귀포시 서홍동 576-9,제주특별자치도 서귀포시 서홍동 576-9,33.24609,126.5538,,,,,,,,,,,,,,
CNTS_000000000019988,관광지,성읍목장,성읍목장,,제주특별자치도 서귀포시 표선면 성읍리 1734,제주특별자치도 서귀포시 표선면 성읍리 1734,33.404278,126.791985,,,,,,,,,,,,,,
CNTS_000000000021099,관광지,평수포구,평수포구,,제주특별자치도 제주시 한림읍 수원리 952,제주특별자치도 제주시 한림읍 한림해안로 297-1,33.427593,126.263756,,,,,,,,,,,,,,
CONT_000000000500160,관광지,돛오름,돛오름,,제주특별자치도 제주시 구좌읍 송당리 산 3,제주특별자치도 제주시 구좌읍 송당리 산 3,33.499622,126.53119,,,,,,,,,,,,,,
CONT_000000000500303,관광지,삼의양오름,삼의양오름,,제주특별자치도 제주시 아라2동 산 43520,제주특별자치도 제주시 아라2동 산 43520,33.43981,126.56199,,,,,,,,,,,,,,
CONT_000000000500535,관광지,제주4.3평화공원,제주4.3평화공원,,제주특별자치도 제주시 봉개동 237-2,제주특별자치도 제주시 명림로 430,33.45058,126.61812,723-4344,무료,,무료,,무료,,,,,,,,"휴관일 : 첫째, 셋째 월요일 / 4·3사업소에서 관리"
CNTS_000000000020288,관광지,성읍녹차마을,성읍녹차마을,,제주특별자치도 서귀포시 표선면 성읍리 2197-1,제주특별자치도 서귀포시 표선면 중산간동로 4778,33.4112985,126.7819256,,,,,,,,,,,,,,
CONT_000000000500346,관광지,성불오름,성불오름,,제주 제주시 구좌읍 중산간동로 2532,제주 제주시 구좌읍 중산간동로 2532,33.42295,126.74975,,,,,,,,,,,,,,
CNTS_000000000020313,관광지,제주올레 20코스,제주올레 20코스,,제주특별자치도 제주시 구좌읍 행원동길 22,제주특별자치도 제주시 구좌읍 행원동길 22,33.554977,126.7993,,,,,,,,,,,,,,
CNTS_000000000018117,관광지,제주컨트리클럽,제주컨트리클럽,,제주특별자치도 제주시 영평동 2263-5,제주특별자치도 제주시 영평동 2263-5,33.43041,126.58238,,,,,,,,,,,,,,
CONT_000000000500665,관광지,평화통일 불사리탑,평화통일 불사리탑,,제주특별자치도 제주시 조천읍 일주동로 884,제주특별자치도 제주시 조천읍 일주동로 884,33.532516,126.63599,,,,,,,,,,,,,,
CNTS_000000000018248,관광지,"더럭초등학교(구, 더럭분교)","더럭초등학교(구, 더럭분교)",,제주특별자치도 제주시 애월읍 하가리 1580-1,제주특별자치도 제주시 애월읍 하가로 195,33.453457,126.345276,,,,,,,,,,,,,,
CONT_000000000500011,관광지,가마오름,가마오름,,제주특별자치도 제주시 한경면 청수리 1166,제주특별자치도 제주시 한경면 청수서5길 63,33.3056558,126.249338,,,,,,,,,,,,,,
CONT_000000000500492,관광지,월대천,월대천,,제주특별자치도 제주시 외도2동 232-1,제주특별자치도 제주시 월대6길 5,33.4935086,126.4360616,,,,,,,,,,,,,,
CNTS_200000000007218,관광지,중엄리새물,중엄리새물,,제주특별자치도 제주시 애월읍 애월리 2059-5,제주특별자치도 제주시 애월읍 애월해안로 10-2,33.4654193,126.3169526,,,,,,,,,,,,,,
CNTS_000000000018417,관광지,차귀도 자구내포구,차귀도 자구내포구,,제주특별자치도 제주시 한경면 고산리 3616-9,제주특별자치도 제주시 한경면 노을해안로 1161,33.30922,126.165474,,,,,,,,,,,,,,
CNTS_000000000021661,관광지,보물섬하이킹,보물섬하이킹,,제주특별자치도 제주시 용담2동 2706-1,제주특별자치도 제주시 용문로14길 14,33.50585,126.510254,,,,,,,,,,,,,,
CONT_000000000500254,관광지,부소악 (부소오름),부소악 (부소오름),,제주특별자치도 제주시 조천읍 교래리 산 2,제주특별자치도 제주시 조천읍 교래리 산 2,33.37471269,126.591823,,,,,,,,,,,,,,
CONT_000000000500508,관광지,이중섭거주지,이중섭거주지,,제주특별자치도 서귀포시 서귀동 512-1,제주특별자치도 서귀포시 이중섭로 29,33.2455319,126.564526,,,,,,,,,,,,,,
CONT_000000000500514,관광지,일출랜드,일출랜드,,제주특별자치도 서귀포시 성산읍 삼달리 1010,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.38204,126.841965,,,,,,,,,,,,,,
CONT_000000000500682,관광지,한담해변,한담해변,,제주특별자치도 제주시 애월읍 애월리 2533-1,제주특별자치도 제주시 애월읍 애월로1길 26-4,33.46004182,126.3105424,,,,,,,,,,,,,,
CONT_000000000500495,관광지,월산봉,월산봉,,제주특별자치도 서귀포시 강정동 1461,제주특별자치도 서귀포시 중산간서로 95,33.2615636,126.49447,,,,,,,,,,,,,,
CONT_000000000500659,관광지,파군봉(바굼지오름),파군봉(바굼지오름),,제주특별자치도 제주시 애월읍 상귀리 687-1,제주특별자치도 제주시 애월읍 상귀서길 95,33.47847863,126.4124595,,,,,,,,,,,,,,
CNTS_000000000021058,관광지,성읍승마장,성읍승마장,,제주특별자치도 서귀포시 표선면 성읍리 2045-1,제주특별자치도 서귀포시 표선면 번영로 2650,33.398746,126.78733,,,,,,,,,,,,,,
CNTS_000000000021523,관광지,위미리 동백나무군락,위미리 동백나무군락,,제주특별자치도 서귀포시 남원읍 위미리 903-1,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 23-7,33.27326,126.675934,,,,,,,,,,,,,,
CONT_000000000500179,관광지,마오름(한경),마오름(한경),,제주특별자치도 제주시 한경면 저지리 산 56,제주특별자치도 제주시 한경면 저지리 산 56,33.33803,126.24381,,,,,,,,,,,,,,
CONT_000000000500434,관광지,엉또폭포,엉또폭포,,제주특별자치도 서귀포시 강정동 5628,제주특별자치도 서귀포시 염돈로 121-8 (강정동),33.26835518,126.4999688,,,,,,,,,,,,,,
CNTS_000000000018411,관광지,알작지해변,알작지해변,,제주특별자치도 제주시 내도동 475,제주특별자치도 제주시 테우해안로 60,33.49593405,126.4391301,,,,,,,,,,,,,,
CNTS_000000000021028,관광지,온평리 포구,온평리 포구,,제주특별자치도 서귀포시 성산읍 온평리,제주특별자치도 서귀포시 성산읍 온평리,33.40161,126.90301,,,,,,,,,,,,,,
CONT_000000000500209,관광지,민오름(구좌읍),민오름(구좌읍),,제주특별자치도 제주시 구좌읍 송당리 산 155,제주특별자치도 제주시 구좌읍 비자림로 1456,33.43717333,126.7618259,,,,,,,,,,,,,,
CNTS_000000000018362,관광지,선운정사,선운정사,,제주특별자치도 제주시 애월읍 봉성리 3608,제주특별자치도 제주시 애월읍 구몰동길 65,33.429344,126.307205,,,,,,,,,,,,,,
CONT_000000000500484,관광지,웃세오름(누운오름),웃세오름(누운오름),,제주특별자치도 제주시 애월읍 광령리 산 183-4,제주특별자치도 제주시 애월읍 1100로 1579-25,33.35865267,126.4607188,,,,,,,,,,,,,,
CONT_000000000500131,관광지,당오름(한경면),당오름(한경면),,제주특별자치도 제주시 한경면 용수리 산 18,제주특별자치도 제주시 한경면 용수리 산 18,33.308254,126.17365,,,,,,,,,,,,,,
CNTS_000000000019566,관광지,수산저수지,수산저수지,,제주특별자치도 제주시 애월읍 수산리 1,제주특별자치도 제주시 애월읍 수산리 1,33.470985,126.386505,,,,,,,,,,,,,,
CONT_000000000500218,관광지,밝은오름 (명월오름),밝은오름 (명월오름),,제주특별자치도 제주시 한림읍 명월로,제주특별자치도 제주시 한림읍 명월로,33.38058,126.27269,,,,,,,,,,,,,,
CONT_000000000500040,관광지,걸매생태공원,걸매생태공원,,제주특별자치도 서귀포시 남성로 (서홍동),제주특별자치도 서귀포시 남성로 (서홍동),33.252052,126.554306,,,,,,,,,,,,,,
CONT_000000000500537,관광지,제주교육박물관,제주교육박물관,,제주특별자치도 제주시 오복 4길 25,제주특별자치도 제주시 오복 4길 25,33.49451,126.53802,720-9114,무료,무료,무료,무료,무료,무료,무료,무료,무료,무료,,60,"휴관일 : 월요일, 임시공휴일, 1/1, 설 당일, 추석 당일"
CONT_000000000500148,관광지,돌미오름,돌미오름,,제주특별자치도 서귀포시 성산읍 수산리 4393-2,제주특별자치도 서귀포시 성산읍 수산리 4393-2,33.43826,126.82947,,,,,,,,,,,,,,
CNTS_000000000021031,관광지,추자연도교,추자연도교,,제주특별자치도 제주시 추자면 영흥리 97-3,제주특별자치도 제주시 추자면 영흥리 97-3,33.95409,126.3023,,,,,,,,,,,,,,
CONT_000000000500165,관광지,드라마월드,드라마월드,,제주특별자치도 제주시 애월읍 봉성리 4556,제주특별자치도 제주시 애월읍 화전길 3,33.352234,126.36064,,,,,,,,,,,,,,
CONT_000000000500518,관광지,장생의 숲길,장생의 숲길,,제주특별자치도 제주시 봉개동 산 78-1,제주특별자치도 제주시 명림로 584,33.439373,126.62845,,,,,,,,,,,,,,
CONT_000000000500522,관광지,전망대(종달리),전망대(종달리),,제주특별자치도 제주시 구좌읍 종달리 42-5,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,33.50375,126.91271,,,,,,,,,,,,,,
CNTS_000000000022340,관광지,간세공방,간세공방,,제주특별자치도 서귀포시 서귀동 316-1,제주특별자치도 서귀포시 중정로 22,33.247406,126.55873,,,,,,,,,,,,,,
CNTS_000000000020148,관광지,수월봉,수월봉,,제주특별자치도 제주시 한경면 고산리 3760,제주특별자치도 제주시 한경면 고산리 3760,33.294754,126.16345,740-6000,무료,무료,무료,무료,무료,무료,무료,무료,,,,30,
CNTS_000000000020961,관광지,금능포구,금능포구,,제주특별자치도 제주시 한림읍 금능리,제주특별자치도 제주시 한림읍 금능리,33.359856,126.24607,,,,,,,,,,,,,,
CNTS_000000000020971,관광지,산양곶자왈,산양곶자왈,,제주특별자치도 제주시 한경면 청수리 6,제주특별자치도 제주시 한경면 청수리 6,33.3125,126.25193,,,,,,,,,,,,,,
CNTS_000000000021626,관광지,기독교순례길 4코스(화해의길),기독교순례길 4코스(화해의길),,제주특별자치도 서귀포시 대정읍 안성리 1639,제주특별자치도 서귀포시 대정읍 추사로36번길 11,33.251038,126.27966,,,,,,,,,,,,,,
CONT_000000000500571,관광지,제주종합경기장,제주종합경기장,,제주특별자치도 제주시 오라일동 1165,제주특별자치도 제주시 서광로2길 24,33.4975278,126.5146745,,,,,,,,,,,,,,
CONT_000000000500579,관광지,제주항일기념관,제주항일기념관,,제주특별자치도 제주시 조천읍 조천리 1156,제주특별자치도 제주시 조천읍 신북로 303,33.5415236,126.6425739,783-2008,무료,,,,,,,,,,10,30,"휴관일 : 1월1일, 설날연휴(3일), 추석연휴(3일)"
CNTS_000000000022121,관광지,황우럭만화천국사회적협동조합,황우럭만화천국사회적협동조합,,제주특별자치도 제주시 한림읍 한림리 1055,제주특별자치도 제주시 한림읍 내동남길 7-3,33.41427,126.26667,,,,,,,,,,,,,,
CONT_000000000500258,관광지,북오름 (鼓岳),북오름 (鼓岳),,제주특별자치도 제주시 구좌읍 덕천리 산 69,제주특별자치도 제주시 구좌읍 덕천리 산 69,33.48679,126.73916,,,,,,,,,,,,,,
CNTS_000000000019556,관광지,금덕무환자나무및팽나무군락,금덕무환자나무및팽나무군락,,제주특별자치도 제주시 애월읍 유수암리 1920,제주특별자치도 제주시 애월읍 유수암리 1920,33.441765,126.40065,,,,,,,,,,,,,,
CNTS_000000000022516,관광지,월정리해안도로,월정리해안도로,,제주특별자치도 제주시 구좌읍 월정리 652-4,제주특별자치도 제주시 구좌읍 월정리 652-4,33.556572,126.79497,,,,,,,,,,,,,,
CNTS_000000000022173,관광지,제주 더팔팔농장,제주 더팔팔농장,,제주특별자치도 서귀포시 성산읍 신산리 1371-1,제주특별자치도 서귀포시 성산읍 독자봉로60번길 20,33.38571,126.871056,,,,,,,,,,,,,,
CONT_000000000500609,관광지,지그리오름 (큰지그리),지그리오름 (큰지그리),,제주특별자치도 제주시 조천읍 교래리 산 119,제주특별자치도 제주시 조천읍 남조로 2023,33.44545233,126.6440068,,,,,,,,,,,,,,
CONT_000000000500139,관광지,대천이오름,대천이오름,,제주특별자치도 제주시 조천읍 선흘리 산 154,제주특별자치도 제주시 조천읍 선흘리 산 154,33.4777041,126.7135515,,,,,,,,,,,,,,
